order_id,order_date,category,product_name,region,city,customer_age,customer_segment,payment_method,unit_price,quantity,discount_pct,total_sales,rating,delivery_days
ORD10839,2023-08-21,Home & Kitchen,Cutting Board,West,Quetta,23.0,Returning,Credit Card,39.15,1,0,39.15,5.0,6.0
ORD10056,2023-02-06,Electronics,Power Bank,South,Sukkur,41.0,Returning,Cash on Delivery,52.85,4,0,211.4,5.0,2.0
ORD10467,2024-06-27,Books,Cookbook,South,Karachi,31.0,Returning,Cash on Delivery,13.12,1,0,13.12,5.0,4.0
ORD10097,2023-09-20,Beauty,Shampoo,West,Zhob,,Returning,Cash on Delivery,18.57,6,15,94.71,5.0,2.0
ORD10142,2023-10-07,Sports,Water Bottle,Central,Sahiwal,58.0,New,cash on delivery,32.18,1,5,30.57,4.0,3.0
ORD10700,2024-11-09,Books,Self-Help Guide,Central,Multan,38.0,New,Cash on Delivery,7.68,6,15,39.17,4.0,2.0
ORD10865,2024-12-03,Beauty,Hair Dryer,Central,Sahiwal,44.0,New,Bank Transfer,14.68,4,0,58.72,4.0,5.0
ORD10545,2023-07-30,Clothing,Cotton T-Shirt,North,Peshawar,16.0,VIP,COD,25.64,1,0,25.64,5.0,5.0
ORD10572,2023-05-19,Electronics,Bluetooth Speaker,Central,Bahawalpur,43.0,Returning,Credit Card,38.61,2,0,77.22,4.0,1.0
ORD10121,2024-09-25,Beauty,Sunscreen SPF50,Central,Sahiwal,34.0,New,COD,3.82,5,0,19.1,5.0,1.0
ORD10601,2024-06-27,Sports,Water Bottle,North,Peshawar,46.0,New,Credit Card,31.66,2,0,63.32,2.0,4.0
ORD10568,2023-10-15,Electronics,Bluetooth Speaker,East,Faisalabad,39.0,Returning,Debit Card,23.72,3,20,56.93,,3.0
ORD10063,2023-01-25,Home & Kitchen,Blender,South,Karachi,28.0,Returning,COD,39.34,2,0,78.68,3.0,3.0
ORD10761,2023-08-04,Home & Kitchen,Non-Stick Pan,West,Gwadar,16.0,New,credit card,31.19,1,25,23.39,4.0,3.0
ORD10453,2024-02-29,Beauty,Hair Dryer,East,Sialkot,26.0,New,Debit Card,19.6,3,5,55.86,5.0,4.0
ORD10415,2024-12-10,Sports,Dumbbell Set,West,Gwadar,43.0,New,COD,26.34,5,0,131.7,4.0,5.0
ORD10004,2023-08-14,Sports,Cycling Helmet,Central,Bahawalpur,27.0,New,Wallet,23.32,1,0,23.32,4.0,5.0
ORD10059,2023-06-16,Beauty,Hair Dryer,South,Karachi,31.0,VIP,Cash on Delivery,24.09,1,0,24.09,,3.0
ORD10224,2024-06-03,Home & Kitchen,Storage Jars,North,Peshawar,43.0,New,cash on delivery,31.84,5,0,159.2,4.0,2.0
ORD10840,2023-11-09,Sports,Cycling Helmet,West,Quetta,37.0,Returning,credit card,34.85,1,0,34.85,4.0,3.0
ORD10102,2024-03-19,Electronics,Laptop Stand,West,Quetta,26.0,VIP,cash on delivery,55.26,3,10,149.2,4.0,8.0
ORD10868,2024-03-16,Clothing,Running Shoes,Central,Multan,55.0,VIP,Cash on Delivery,26.34,2,0,52.68,5.0,3.0
ORD10222,2024-11-28,Books,History Book,Central,Bahawalpur,40.0,VIP,credit card,14.66,2,0,29.32,5.0,4.0
ORD10466,2024-01-12,Sports,Yoga Mat,North,Peshawar,23.0,VIP,Cash on Delivery,44.32,2,0,88.64,5.0,5.0
ORD10005,2023-10-12,Electronics,USB-C Cable,West,Gwadar,,New,credit card,37.65,2,0,75.3,2.0,2.0
ORD10053,2023-04-05,Beauty,Sunscreen SPF50,East,Lahore,42.0,Returning,Wallet,20.68,1,5,19.65,4.0,5.0
ORD10018,2023-06-13,Electronics,Wireless Mouse,South,Sukkur,50.0,Returning,COD,54.09,1,0,54.09,5.0,3.0
ORD10903,2024-12-13,Beauty,Sunscreen SPF50,Central,Multan,20.0,New,Credit Card,25.21,1,0,25.21,1.0,4.0
ORD10913,2024-11-19,Clothing,Denim Jacket,East,Faisalabad,51.0,Returning,cash on delivery,32.45,3,20,77.88,5.0,3.0
ORD10307,2024-06-15,Electronics,USB-C Cable,East,Faisalabad,40.0,Returning,Cash on Delivery,43.92,6,5,250.34,5.0,1.0
ORD10665,2024-08-09,Sports,Tennis Racket,East,Faisalabad,22.0,Returning,Debit Card,22.66,2,0,45.32,4.0,2.0
ORD10156,2024-01-03,Electronics,Bluetooth Speaker,North,,28.0,New,Cash on Delivery,66.88,2,0,133.76,3.0,2.0
ORD10687,2024-08-03,Clothing,Cotton T-Shirt,South,Sukkur,32.0,VIP,cash on delivery,32.0,1,20,25.6,5.0,1.0
ORD10874,2024-05-29,Home & Kitchen,Coffee Maker,West,Quetta,47.0,Returning,cash on delivery,42.68,3,10,115.24,5.0,7.0
ORD10642,2023-12-13,Clothing,Wool Sweater,South,Sukkur,26.0,New,COD,22.46,4,0,89.84,2.0,4.0
ORD10249,2024-04-28,Clothing,Denim Jacket,North,Peshawar,49.0,Returning,Cash on Delivery,28.28,1,5,26.87,4.0,1.0
ORD10250,2023-01-06,Sports,Resistance Bands,West,Zhob,28.0,VIP,Credit Card,28.12,4,0,112.48,4.0,1.0
ORD10359,2023-11-06,Beauty,Perfume,East,Lahore,30.0,VIP,Bank Transfer,23.73,5,0,118.65,4.0,3.0
ORD10888,2023-04-27,Sports,Cycling Helmet,North,Islamabad,42.0,Returning,credit card,48.25,1,0,48.25,3.0,3.0
ORD10431,2023-04-15,Home & Kitchen,Table Lamp,North,Gilgit,43.0,Returning,Cash on Delivery,34.94,1,0,34.94,5.0,2.0
ORD10442,2023-08-14,Clothing,Cotton T-Shirt,Central,Multan,21.0,New,Wallet,20.4,3,0,61.2,4.0,1.0
ORD10819,2024-02-02,Electronics,Wireless Mouse,Central,Sahiwal,42.0,Returning,Wallet,46.97,4,5,178.49,3.0,2.0
ORD10851,2023-02-25,Clothing,Baseball Cap,North,Islamabad,45.0,New,Cash on Delivery,35.45,1,5,33.68,1.0,6.0
ORD10031,2024-11-16,Electronics,Webcam,South,Hyderabad,26.0,Returning,Cash on Delivery,48.96,1,0,48.96,4.0,6.0
ORD10282,2023-03-30,Books,History Book,South,,30.0,New,COD,17.6,2,5,33.44,4.0,4.0
ORD10677,2023-09-15,Electronics,Wireless Mouse,North,Islamabad,34.0,Returning,Bank Transfer,31.64,1,0,31.64,5.0,3.0
ORD10972,2023-06-28,Electronics,Power Bank,North,Gilgit,27.0,VIP,Cash on Delivery,24.45,4,5,92.91,4.0,3.0
ORD10118,2023-02-22,Books,Sci-Fi Anthology,East,Lahore,47.0,New,cash on delivery,17.36,1,0,17.36,1.0,2.0
ORD10529,2024-12-22,Electronics,Wireless Mouse,South,Sukkur,31.0,VIP,Debit Card,50.52,1,0,50.52,1.0,4.0
ORD10117,2023-01-13,Sports,Dumbbell Set,West,,33.0,Returning,cash on delivery,21.09,6,10,113.89,3.0,9.0
ORD10708,2024-05-13,Beauty,Sunscreen SPF50,East,Faisalabad,46.0,Returning,Credit Card,14.65,1,0,14.65,3.0,1.0
ORD10667,2023-04-05,Books,History Book,Central,Bahawalpur,30.0,New,Bank Transfer,20.58,1,5,19.55,5.0,3.0
ORD10292,2023-11-06,Sports,Tennis Racket,East,Sialkot,33.0,Returning,COD,30.79,2,20,49.26,4.0,2.0
ORD10028,2023-09-11,Books,History Book,West,Quetta,31.0,New,credit card,17.37,2,0,34.74,5.0,3.0
ORD10382,2023-01-18,Beauty,Perfume,West,Quetta,22.0,Returning,Wallet,20.41,3,20,48.98,3.0,6.0
ORD10308,2024-02-07,Home & Kitchen,Storage Jars,East,Lahore,56.0,VIP,Wallet,32.32,1,0,32.32,5.0,4.0
ORD10777,2023-04-08,Clothing,Denim Jacket,West,Quetta,40.0,New,cash on delivery,25.1,1,0,25.1,5.0,2.0
ORD10597,2024-05-14,Clothing,Running Shoes,South,Karachi,,New,Cash on Delivery,17.12,2,5,32.53,4.0,6.0
ORD10201,2023-04-21,Clothing,Baseball Cap,West,Quetta,40.0,New,credit card,27.86,2,15,47.36,4.0,3.0
ORD10573,2023-09-13,Clothing,Denim Jacket,South,Karachi,40.0,New,Credit Card,24.29,3,0,72.87,5.0,6.0
ORD10386,2024-12-01,Beauty,Shampoo,South,Hyderabad,46.0,Returning,Debit Card,32.62,4,0,130.48,4.0,7.0
ORD10715,2024-11-08,Beauty,Perfume,North,Gilgit,30.0,Returning,Debit Card,14.18,2,10,25.52,4.0,3.0
ORD10663,2024-08-21,Beauty,Lipstick Set,South,Karachi,47.0,Returning,Credit Card,21.37,4,0,85.48,5.0,7.0
ORD10908,2024-10-02,Electronics,Wireless Mouse,North,Peshawar,26.0,Returning,Bank Transfer,53.33,2,0,106.66,5.0,4.0
ORD10877,2024-11-18,Home & Kitchen,Cutting Board,South,Sukkur,37.0,VIP,Bank Transfer,34.13,1,0,34.13,5.0,3.0
ORD10541,2024-04-07,Books,History Book,South,Karachi,46.0,New,Credit Card,22.1,1,10,19.89,,4.0
ORD10315,2023-03-05,Books,History Book,Central,Bahawalpur,18.0,Returning,Bank Transfer,18.92,3,0,56.76,4.0,6.0
ORD10499,2024-01-17,Clothing,Cargo Pants,West,Zhob,47.0,Returning,Debit Card,26.87,2,25,40.3,5.0,7.0
ORD10281,2024-01-05,Clothing,Denim Jacket,West,Quetta,16.0,Returning,credit card,19.62,1,0,19.62,5.0,4.0
ORD10956,2023-01-12,Home & Kitchen,Table Lamp,South,Karachi,37.0,New,Credit Card,43.46,1,0,43.46,4.0,2.0
ORD10759,2023-04-14,Sports,Dumbbell Set,West,Zhob,27.0,New,Wallet,21.07,5,10,94.82,5.0,2.0
ORD10354,2024-04-16,Beauty,Sunscreen SPF50,South,Karachi,46.0,New,Wallet,14.81,6,0,88.86,3.0,1.0
ORD10673,2023-03-26,Sports,Dumbbell Set,East,Sialkot,,VIP,Cash on Delivery,21.13,3,5,60.22,5.0,4.0
ORD10208,2024-09-13,Books,Poetry Collection,West,Gwadar,22.0,New,Wallet,15.3,5,5,72.68,5.0,5.0
ORD10380,2023-08-12,Electronics,Power Bank,South,Karachi,34.0,Returning,credit card,57.76,5,0,288.8,4.0,
ORD10769,2023-12-26,Home & Kitchen,Coffee Maker,West,Quetta,16.0,VIP,Bank Transfer,51.37,2,5,97.6,4.0,3.0
ORD10413,2024-01-09,Home & Kitchen,Cutting Board,East,Faisalabad,44.0,New,Bank Transfer,27.81,2,0,55.62,5.0,2.0
ORD10795,2023-04-03,Sports,Resistance Bands,North,Islamabad,31.0,New,cash on delivery,38.98,1,20,31.18,,2.0
ORD10024,2023-11-11,Books,Mystery Novel,North,Peshawar,29.0,New,Bank Transfer,21.27,2,0,42.54,3.0,5.0
ORD10341,2024-11-27,Beauty,Hair Dryer,South,Karachi,32.0,Returning,Debit Card,19.8,1,0,19.8,5.0,1.0
ORD10696,2024-10-03,Beauty,Shampoo,East,Sialkot,20.0,New,Debit Card,24.44,1,0,24.44,5.0,1.0
ORD10859,2023-04-01,Home & Kitchen,Cutting Board,Central,Sahiwal,22.0,New,cash on delivery,30.17,2,0,60.34,4.0,4.0
ORD10155,2023-06-20,Sports,Cycling Helmet,North,Peshawar,32.0,Returning,Credit Card,38.86,5,0,194.3,5.0,6.0
ORD10863,2024-07-22,Sports,Water Bottle,West,Quetta,28.0,VIP,Bank Transfer,42.98,1,0,42.98,1.0,1.0
ORD10558,2023-08-05,Electronics,Laptop Stand,South,Karachi,48.0,Returning,Cash on Delivery,50.85,2,0,101.7,4.0,2.0
ORD10729,2024-11-27,Beauty,Lipstick Set,Central,Bahawalpur,26.0,New,Bank Transfer,23.52,2,0,47.04,4.0,3.0
ORD10664,2023-06-07,Home & Kitchen,Cutting Board,South,Karachi,28.0,VIP,Credit Card,30.39,5,0,151.95,3.0,2.0
ORD10789,2024-10-23,Books,Cookbook,South,Sukkur,49.0,New,COD,14.97,2,0,29.94,4.0,4.0
ORD10323,2023-04-22,Beauty,Hair Dryer,East,Lahore,55.0,Returning,Bank Transfer,25.7,4,0,102.8,2.0,5.0
ORD10581,2024-01-21,Sports,Cycling Helmet,East,Faisalabad,52.0,VIP,cash on delivery,14.42,6,0,86.52,4.0,1.0
ORD10603,2024-08-25,Clothing,Cotton T-Shirt,West,Zhob,16.0,New,Debit Card,26.72,3,15,68.14,5.0,6.0
ORD10587,2023-11-24,Electronics,Webcam,West,Zhob,16.0,Returning,Credit Card,29.42,3,0,88.26,2.0,7.0
ORD10570,2024-10-23,Home & Kitchen,Table Lamp,West,Zhob,31.0,New,cash on delivery,38.68,2,5,73.49,5.0,4.0
ORD10263,2024-01-01,Home & Kitchen,Coffee Maker,South,Hyderabad,60.0,VIP,Credit Card,39.79,1,20,31.83,5.0,6.0
ORD10458,2023-02-19,Beauty,Sunscreen SPF50,East,Sialkot,29.0,New,cash on delivery,7.79,2,20,12.46,1.0,1.0
ORD10083,2024-03-26,Beauty,Sunscreen SPF50,South,Hyderabad,43.0,New,Wallet,12.17,1,0,12.17,3.0,1.0
ORD10947,2023-08-11,Home & Kitchen,Cutting Board,North,Islamabad,18.0,Returning,Credit Card,31.48,1,15,26.76,5.0,4.0
ORD10465,2023-03-14,Electronics,Laptop Stand,South,Hyderabad,31.0,New,Debit Card,49.96,3,10,134.89,5.0,3.0
ORD10552,2023-09-27,Home & Kitchen,Non-Stick Pan,West,Quetta,40.0,New,Wallet,43.5,4,0,174.0,3.0,5.0
ORD10334,2024-06-11,Clothing,Cargo Pants,West,Gwadar,30.0,New,COD,33.07,3,25,74.41,4.0,2.0
ORD10011,2024-11-17,Clothing,Running Shoes,East,Lahore,46.0,New,Debit Card,27.48,1,0,27.48,4.0,6.0
ORD10471,2024-09-14,Clothing,Cargo Pants,Central,Sahiwal,16.0,New,Credit Card,13.11,2,5,24.91,5.0,4.0
ORD10033,2024-03-17,Clothing,Cotton T-Shirt,North,Gilgit,39.0,New,COD,32.23,3,0,96.69,3.0,1.0
ORD10811,2024-05-16,Beauty,Lipstick Set,Central,Sahiwal,47.0,New,Cash on Delivery,31.69,2,0,63.38,4.0,1.0
ORD10880,2024-08-08,Sports,Water Bottle,West,Zhob,40.0,Returning,Credit Card,35.29,3,0,105.87,4.0,5.0
ORD10383,2024-12-15,Beauty,Lipstick Set,North,Gilgit,49.0,Returning,Cash on Delivery,23.69,1,0,23.69,,1.0
ORD10978,2024-06-29,Books,Self-Help Guide,West,Zhob,39.0,New,COD,23.26,3,0,69.78,4.0,2.0
ORD10802,2024-07-16,Home & Kitchen,Non-Stick Pan,North,Gilgit,28.0,Returning,Wallet,47.65,1,0,47.65,5.0,1.0
ORD10904,2024-05-10,Electronics,Webcam,Central,Multan,24.0,Returning,Wallet,65.11,1,0,65.11,5.0,1.0
ORD10912,2024-08-05,Sports,Water Bottle,East,Faisalabad,42.0,Returning,Credit Card,14.85,1,0,14.85,4.0,5.0
ORD10379,2023-05-21,Sports,Yoga Mat,North,Peshawar,25.0,Returning,Bank Transfer,17.89,4,0,71.56,5.0,3.0
ORD10090,2023-06-19,Sports,Cycling Helmet,West,Zhob,23.0,Returning,Cash on Delivery,21.11,4,0,84.44,4.0,4.0
ORD10214,2023-01-20,Electronics,Laptop Stand,North,Peshawar,16.0,Returning,Debit Card,35.55,3,5,101.32,5.0,2.0
ORD10841,2024-05-29,Beauty,Perfume,South,Hyderabad,18.0,Returning,Cash on Delivery,14.25,2,0,28.5,,4.0
ORD10134,2023-11-25,Books,Self-Help Guide,West,Gwadar,60.0,Returning,Cash on Delivery,14.86,3,0,44.58,4.0,5.0
ORD10347,2023-01-04,Sports,Yoga Mat,West,Gwadar,51.0,Returning,Debit Card,41.79,1,0,41.79,4.0,6.0
ORD10008,2024-09-25,Electronics,Webcam,East,Sialkot,22.0,VIP,credit card,56.9,5,0,284.5,4.0,1.0
ORD10617,2023-04-14,Electronics,Webcam,North,Gilgit,40.0,VIP,Bank Transfer,59.9,1,0,59.9,5.0,2.0
ORD10321,2023-02-13,Books,Self-Help Guide,South,Hyderabad,57.0,New,Debit Card,16.65,1,0,16.65,1.0,1.0
ORD10783,2024-10-13,Beauty,Perfume,West,Zhob,16.0,VIP,COD,26.58,5,20,106.32,4.0,1.0
ORD10188,2024-04-04,Beauty,Face Moisturizer,North,Peshawar,39.0,Returning,Debit Card,25.7,4,0,102.8,5.0,8.0
ORD10305,2023-12-14,Clothing,Cotton T-Shirt,West,Gwadar,30.0,Returning,credit card,22.49,1,15,19.12,5.0,3.0
ORD10032,2023-09-06,Sports,Tennis Racket,Central,Bahawalpur,25.0,Returning,COD,41.93,1,5,39.83,5.0,1.0
ORD10612,2023-04-18,Beauty,Perfume,South,Hyderabad,23.0,Returning,Debit Card,26.85,1,0,26.85,5.0,4.0
ORD10241,2024-04-25,Clothing,Cargo Pants,South,Hyderabad,38.0,VIP,Bank Transfer,27.01,3,0,81.03,3.0,1.0
ORD10857,2024-11-06,Electronics,Laptop Stand,East,Sialkot,44.0,New,Debit Card,37.35,1,0,37.35,3.0,5.0
ORD10175,2023-05-24,Sports,Water Bottle,West,Quetta,22.0,New,Credit Card,46.62,1,0,46.62,,5.0
ORD10246,2023-12-24,Books,Mystery Novel,South,Hyderabad,26.0,VIP,COD,9.23,3,0,27.69,,3.0
ORD10057,2024-01-09,Books,Cookbook,North,Peshawar,36.0,VIP,Credit Card,14.91,1,10,13.42,4.0,7.0
ORD10751,2023-07-24,Clothing,Baseball Cap,South,Hyderabad,44.0,New,Bank Transfer,11.11,1,0,11.11,4.0,4.0
ORD10146,2023-12-20,Clothing,Wool Sweater,Central,Bahawalpur,44.0,New,COD,29.75,2,0,59.5,2.0,4.0
ORD10091,2024-08-29,Beauty,Perfume,North,Peshawar,37.0,Returning,Credit Card,10.36,1,0,10.36,1.0,1.0
ORD10393,2024-08-03,Home & Kitchen,Non-Stick Pan,Central,Multan,42.0,Returning,COD,42.07,1,0,42.07,1.0,5.0
ORD10311,2024-04-30,Beauty,Lipstick Set,North,Gilgit,34.0,New,Bank Transfer,27.78,1,0,27.78,5.0,2.0
ORD10360,2024-07-24,Books,Self-Help Guide,East,Lahore,17.0,VIP,Cash on Delivery,16.76,4,0,67.04,4.0,2.0
ORD10094,2024-04-26,Home & Kitchen,Cutting Board,East,Lahore,51.0,New,Credit Card,51.61,1,0,51.61,5.0,1.0
ORD10692,2023-11-17,Home & Kitchen,Cutting Board,South,Karachi,23.0,New,Bank Transfer,30.99,1,10,27.89,4.0,7.0
ORD10750,2023-11-18,Electronics,Webcam,South,Hyderabad,34.0,New,Wallet,42.13,1,0,42.13,5.0,2.0
ORD10377,2023-05-24,Books,Cookbook,East,Lahore,36.0,Returning,cash on delivery,12.64,3,0,37.92,1.0,2.0
ORD10244,2024-07-21,Home & Kitchen,Coffee Maker,West,Gwadar,41.0,VIP,Debit Card,35.67,1,0,35.67,4.0,4.0
ORD10986,2023-07-17,Home & Kitchen,Non-Stick Pan,East,Faisalabad,42.0,New,Debit Card,31.04,1,5,29.49,2.0,1.0
ORD10088,2024-07-13,Home & Kitchen,Cutting Board,West,Zhob,28.0,Returning,Bank Transfer,28.49,3,0,85.47,4.0,1.0
ORD10215,2024-02-19,Home & Kitchen,Storage Jars,West,Zhob,62.0,Returning,COD,8.76,1,0,8.76,4.0,6.0
ORD10982,2023-09-19,Home & Kitchen,Blender,East,Lahore,25.0,Returning,COD,27.91,2,0,55.82,4.0,3.0
ORD10174,2023-08-15,Beauty,Perfume,East,Sialkot,,Returning,cash on delivery,27.86,1,20,22.29,,1.0
ORD10426,2024-12-28,Home & Kitchen,Coffee Maker,East,Lahore,41.0,New,credit card,39.02,1,10,35.12,2.0,4.0
ORD10829,2024-07-30,Sports,Water Bottle,Central,Multan,43.0,Returning,COD,34.97,1,10,31.47,4.0,5.0
ORD10119,2023-03-17,Electronics,Wireless Mouse,West,Gwadar,16.0,Returning,Credit Card,31.34,2,15,53.28,4.0,6.0
ORD10120,2023-03-29,Clothing,Denim Jacket,Central,Bahawalpur,,VIP,Debit Card,18.86,2,0,37.72,3.0,3.0
ORD10636,2024-07-29,Beauty,Perfume,East,Sialkot,38.0,New,cash on delivery,24.84,1,0,24.84,4.0,6.0
ORD10001,2023-10-09,Sports,Yoga Mat,North,Gilgit,33.0,New,Cash on Delivery,34.47,3,0,103.41,3.0,4.0
ORD10395,2023-04-11,Beauty,Hair Dryer,East,Lahore,37.0,New,Debit Card,21.04,3,0,63.12,4.0,3.0
ORD10402,2024-02-22,Books,History Book,Central,Sahiwal,45.0,New,Debit Card,7.68,3,0,23.04,4.0,2.0
ORD10405,2024-01-25,Beauty,Perfume,South,Sukkur,18.0,New,Wallet,32.15,1,5,30.54,,5.0
ORD10243,2023-07-24,Beauty,Perfume,West,Quetta,,Returning,Cash on Delivery,19.85,2,10,35.73,3.0,1.0
ORD10850,2023-08-28,Beauty,Shampoo,West,Quetta,33.0,New,credit card,19.31,3,0,57.93,,3.0
ORD10163,2024-12-17,Beauty,Lipstick Set,Central,Bahawalpur,47.0,New,COD,17.06,3,0,51.18,4.0,4.0
ORD10115,2024-01-05,Electronics,USB-C Cable,East,Lahore,43.0,New,Credit Card,46.48,3,15,118.52,5.0,4.0
ORD10151,2024-04-25,Books,Poetry Collection,South,Karachi,47.0,Returning,Wallet,15.37,5,10,69.16,,6.0
ORD10588,2024-03-04,Sports,Resistance Bands,East,Faisalabad,41.0,New,Credit Card,22.26,1,5,21.15,5.0,3.0
ORD10910,2023-10-16,Electronics,Power Bank,South,Sukkur,28.0,New,Debit Card,40.85,6,0,245.1,5.0,4.0
ORD10726,2024-06-19,Electronics,Power Bank,North,Gilgit,49.0,New,Credit Card,59.4,2,10,106.92,,2.0
ORD10369,2023-05-01,Home & Kitchen,Coffee Maker,South,Karachi,31.0,Returning,cash on delivery,26.68,4,20,85.38,2.0,4.0
ORD10544,2023-06-18,Sports,Yoga Mat,West,Zhob,21.0,Returning,COD,19.61,5,0,98.05,,4.0
ORD10478,2024-10-17,Books,Poetry Collection,West,Quetta,31.0,Returning,Cash on Delivery,11.86,4,15,40.32,4.0,5.0
ORD10533,2024-01-23,Clothing,Baseball Cap,Central,Multan,29.0,New,Wallet,4.39,2,25,6.58,5.0,6.0
ORD10988,2024-11-03,Electronics,Webcam,South,Hyderabad,42.0,Returning,Cash on Delivery,61.53,1,10,55.38,5.0,1.0
ORD10808,2023-05-09,Sports,Dumbbell Set,Central,Multan,29.0,Returning,credit card,36.84,1,10,33.16,5.0,1.0
ORD10959,2024-03-10,Beauty,Shampoo,West,Zhob,26.0,Returning,cash on delivery,24.13,1,0,24.13,4.0,5.0
ORD10259,2023-12-13,Clothing,Cotton T-Shirt,East,Sialkot,37.0,Returning,Cash on Delivery,22.26,1,0,22.26,,2.0
ORD10846,2024-07-28,Books,Poetry Collection,Central,Multan,46.0,Returning,Bank Transfer,21.6,1,0,21.6,5.0,3.0
ORD10136,2023-11-28,Books,Mystery Novel,East,Faisalabad,29.0,New,COD,17.48,2,5,33.21,1.0,5.0
ORD10925,2024-08-31,Electronics,Bluetooth Speaker,North,Gilgit,18.0,VIP,credit card,58.27,1,15,49.53,2.0,8.0
ORD10872,2023-07-09,Clothing,Denim Jacket,North,Islamabad,41.0,New,Wallet,16.31,5,5,77.47,3.0,1.0
ORD10797,2023-05-30,Sports,Yoga Mat,East,Lahore,46.0,New,COD,19.91,3,0,59.73,2.0,1.0
ORD10502,2024-12-18,Home & Kitchen,Blender,East,Faisalabad,34.0,Returning,credit card,40.77,3,0,122.31,5.0,2.0
ORD10539,2024-01-31,Home & Kitchen,Coffee Maker,North,Islamabad,57.0,New,COD,42.2,5,0,211.0,2.0,7.0
ORD10654,2024-11-17,Electronics,Laptop Stand,South,Karachi,22.0,New,Wallet,45.08,1,5,42.83,3.0,3.0
ORD10582,2024-11-24,Home & Kitchen,Non-Stick Pan,West,Gwadar,,Returning,COD,44.81,5,0,224.05,4.0,4.0
ORD10344,2024-11-27,Home & Kitchen,Storage Jars,West,Quetta,16.0,New,cash on delivery,40.13,4,15,136.44,5.0,2.0
ORD10675,2024-07-04,Sports,Resistance Bands,North,Islamabad,27.0,Returning,COD,16.11,1,10,14.5,,6.0
ORD10622,2024-04-12,Clothing,Cotton T-Shirt,West,Gwadar,37.0,New,COD,16.16,5,0,80.8,,2.0
ORD10294,2024-09-13,Books,Sci-Fi Anthology,South,Hyderabad,29.0,New,credit card,16.57,1,0,16.57,4.0,
ORD10365,2023-09-06,Beauty,Perfume,South,Hyderabad,45.0,New,credit card,16.24,1,20,12.99,1.0,2.0
ORD10628,2024-12-05,Sports,Water Bottle,Central,Sahiwal,46.0,Returning,Debit Card,36.09,1,0,36.09,5.0,4.0
ORD10015,2024-10-20,Clothing,Baseball Cap,West,Gwadar,39.0,Returning,Wallet,23.35,2,10,42.03,4.0,3.0
ORD10087,2024-01-25,Books,History Book,North,Gilgit,37.0,Returning,credit card,11.85,4,15,40.29,2.0,5.0
ORD10371,2024-04-22,Beauty,Lipstick Set,East,Faisalabad,25.0,Returning,credit card,10.35,1,0,10.35,5.0,3.0
ORD10166,2023-04-10,Sports,Cycling Helmet,South,Sukkur,40.0,VIP,Credit Card,22.5,3,0,67.5,4.0,4.0
ORD10881,2023-02-13,Beauty,Face Moisturizer,West,Gwadar,39.0,VIP,Bank Transfer,22.46,1,20,17.97,2.0,4.0
ORD10336,2024-04-02,Electronics,Bluetooth Speaker,West,Quetta,36.0,Returning,credit card,37.68,5,10,169.56,5.0,2.0
ORD10060,2023-12-07,Books,Mystery Novel,South,Sukkur,57.0,Returning,COD,12.24,5,20,48.96,4.0,6.0
ORD10355,2024-11-07,Clothing,Baseball Cap,North,Islamabad,23.0,New,Credit Card,40.56,2,0,81.12,,4.0
ORD10425,2023-04-10,Beauty,Sunscreen SPF50,East,Faisalabad,52.0,New,cash on delivery,16.41,2,5,31.18,2.0,7.0
ORD10293,2023-03-03,Home & Kitchen,Cutting Board,North,Gilgit,19.0,New,COD,43.34,1,0,43.34,4.0,4.0
ORD10042,2024-05-29,Electronics,Wireless Mouse,Central,Bahawalpur,36.0,VIP,Cash on Delivery,47.38,1,0,47.38,2.0,2.0
ORD10330,2024-09-09,Electronics,Wireless Mouse,East,Sialkot,32.0,New,credit card,42.51,1,0,42.51,3.0,1.0
ORD10430,2023-01-05,Books,History Book,West,Gwadar,47.0,Returning,Bank Transfer,17.43,1,0,17.43,5.0,5.0
ORD10080,2023-05-17,Beauty,Shampoo,North,Peshawar,37.0,Returning,credit card,28.67,2,15,48.74,5.0,1.0
ORD10029,2024-08-25,Electronics,Webcam,Central,Multan,44.0,New,Debit Card,48.51,1,0,48.51,5.0,5.0
ORD10255,2024-11-15,Beauty,Sunscreen SPF50,South,Sukkur,32.0,New,credit card,28.83,4,20,92.26,5.0,6.0
ORD10749,2024-11-20,Clothing,Running Shoes,North,Peshawar,37.0,Returning,credit card,17.61,1,0,17.61,5.0,6.0
ORD10459,2024-04-12,Electronics,Wireless Mouse,South,Hyderabad,,New,COD,45.34,1,0,45.34,,4.0
ORD10384,2023-09-04,Electronics,Wireless Mouse,Central,Multan,18.0,New,Wallet,45.23,2,0,90.46,2.0,1.0
ORD10314,2024-03-04,Clothing,Cotton T-Shirt,West,Gwadar,30.0,New,Bank Transfer,19.07,1,5,18.12,5.0,5.0
ORD10085,2023-08-08,Clothing,Wool Sweater,South,Sukkur,25.0,New,COD,21.02,1,0,21.02,3.0,1.0
ORD10575,2024-01-17,Sports,Yoga Mat,North,,39.0,Returning,cash on delivery,23.43,5,0,117.15,5.0,2.0
ORD10137,2024-02-28,Beauty,Face Moisturizer,Central,Bahawalpur,46.0,New,credit card,21.54,2,5,40.93,3.0,3.0
ORD10112,2023-12-27,Books,Poetry Collection,Central,Bahawalpur,46.0,Returning,Wallet,13.0,1,0,13.0,5.0,5.0
